id	file_name	style	sections	num_bars	max_num_chords_per_bar	title	file_path	year	playlist	title_playlist	tune_key	tune_mode	beats	beat_time	cycle_fifths_order	year_truncated	structure	time_signature	tonality	id	musicbrainz_id	musicbrainz_composer	musicbrainz_lyricist	musicbrainz_type	wikidata_id	wikidata_description	wikidata_allmusic	wiki_link	composer
42	dataset/jazz1350/Ain't Misbehavin'.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Ain't Misbehavin'	dataset/jazz1350/Ain't Misbehavin'.xml	1929.0	jazz1350	Ain't Misbehavin' [jazz1350]	C	major	4.0	4.0	0.0	1929.0	AABA	4/4	C major	44	56457469-73b4-3564-9e42-8aeaf21256fb	['Fats Waller', 'Harry Brooks']	['Andy Razaf']	Song	Q406268	1929 song		https://en.wikipedia.org/wiki/Ain%27t_Misbehavin%27_(song)	Fats Waller
42	dataset/jazz1350/Ain't Misbehavin'.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Ain't Misbehavin'	dataset/jazz1350/Ain't Misbehavin'.xml	1929.0	jazz1350	Ain't Misbehavin' [jazz1350]	C	major	4.0	4.0	0.0	1929.0	AABA	4/4	C major	44	56457469-73b4-3564-9e42-8aeaf21256fb	['Fats Waller', 'Harry Brooks']	['Andy Razaf']	Song	Q406268	1929 song		https://en.wikipedia.org/wiki/Ain%27t_Misbehavin%27_(song)	Harry Brooks
43	dataset/jazz1350/Ain't She Sweet.xml	Medium Up Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	3.0	Ain't She Sweet	dataset/jazz1350/Ain't She Sweet.xml	1927.0	jazz1350	Ain't She Sweet [jazz1350]	Eb	major	4.0	4.0	-3.0	1927.0	AABA	4/4	Eb major	45	f6babd02-0629-3d3b-b93b-fdfbc2c08188	['Milton Ager']	['Jack Yellen']		Q406297	1927 song by Milton Ager and Jack Yellen	mc0002415634	https://en.wikipedia.org/wiki/Ain%27t_She_Sweet	Milton Ager
44	dataset/jazz1350/Airegin.xml	Up Tempo Swing	{'1': 'A', '9': 'B', '21': 'A', '29': 'C'}	36.0	2.0	Airegin	dataset/jazz1350/Airegin.xml	1963.0	jazz1350	Airegin [jazz1350]	F	minor	4.0	4.0	-4.0	1963.0	ABAC	4/4	F minor	46	e5413e11-6aec-3b13-8989-8a531202fbd4	['Sonny Rollins']	[]		Q2828704	standard de jazz		https://en.wikipedia.org/wiki/Airegin	Sonny Rollins
45	dataset/jazz1350/Airmail Special.xml	Medium Up Swing	{'1': 'intro', '17': 'A', '25': 'A', '33': 'B'}	40.0	2.0	Airmail Special	dataset/jazz1350/Airmail Special.xml	1941.0	jazz1350	Airmail Special [jazz1350]	C	major	4.0	4.0	0.0	1941.0	introAAB	4/4	C major	47		[]	[]						Charlie Christian
46	dataset/jazz1350/Aisha.xml	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	34.0	4.0	Aisha	dataset/jazz1350/Aisha.xml	1961.0	jazz1350	Aisha [jazz1350]	A	minor	4.0	4.0	0.0	1961.0	AABA	4/4	A minor	48	1e022be1-5ef6-38b3-94ad-2b3e0ae6760c	['McCoy Tyner']	[]	Song					McCoy Tyner
47	dataset/jazz1350/Alexander's Ragtime Band.xml	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	2.0	Alexander's Ragtime Band	dataset/jazz1350/Alexander's Ragtime Band.xml	1911.0	jazz1350	Alexander's Ragtime Band [jazz1350]	F	major	4.0	4.0	-1.0	1911.0	ABAC	4/4	F major	49	87cff773-9735-32dc-a591-6edb14edb632	['Irving Berlin']	['Irving Berlin']	Song	Q1293813	1911 song composed by Irving Berlin		https://en.wikipedia.org/wiki/Alexander%27s_Ragtime_Band	Irving Berlin
48	dataset/jazz1350/Alfie's Theme.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	3.0	Alfie's Theme	dataset/jazz1350/Alfie's Theme.xml	1966.0	jazz1350	Alfie's Theme [jazz1350]	Bb	minor	4.0	4.0	-5.0	1966.0	AABA	4/4	Bb minor	50	1b31ef19-92db-43e7-91e7-43c5f067d930	['Sonny Rollins']	[]						Sonny Rollins
49	dataset/jazz1350/Alfie.xml	Ballad	{'1': 'A', '11': 'A', '19': 'B', '27': 'A'}	40.0	2.0	Alfie	dataset/jazz1350/Alfie.xml	1966.0	jazz1350	Alfie [jazz1350]	Bb	major	4.0	4.0	-2.0	1966.0	AABA	4/4	Bb major	51	df8579f1-38ec-3790-8fee-efcf91c8a54e	['Burt Bacharach']	['Hal David']	Song	Q1895177	1966 single by Cilla Black		https://en.wikipedia.org/wiki/Alfie_(Burt_Bacharach_song)	Burt Bacharach
50	dataset/jazz1350/Alice In Wonderland.xml	Waltz	{'1': 'A', '17': 'A', '33': 'B'}	48.0	1.0	Alice In Wonderland	dataset/jazz1350/Alice In Wonderland.xml	1951.0	jazz1350	Alice In Wonderland [jazz1350]	C	major	3.0	4.0	0.0	1951.0	AAB	3/4	C major	52	802b3db2-83b8-3d46-9d2a-5e30ffbc68bb	['Sammy Fain']	['Bob Hilliard']	Song	Q16238542	"song from Disney's ""Alice in Wonderland"" (1951)"		https://en.wikipedia.org/wiki/Alice_in_Wonderland_(song)	Sammy Fain
51	dataset/jazz1350/All About Ronnie.xml	Ballad	{'1': 'A', '17': 'B'}	30.0	2.0	All About Ronnie	dataset/jazz1350/All About Ronnie.xml		jazz1350	All About Ronnie [jazz1350]	Bb	major	4.0	4.0	-2.0		AB	4/4	Bb major	53	d9eef883-0c52-42c3-a77b-39738a382431	['Joe Greene']	['Joe Greene']	Song					Joe Greene
52	dataset/jazz1350/All Blues.xml	Waltz	{'1': 'A'}	24.0	1.0	All Blues	dataset/jazz1350/All Blues.xml	1959.0	jazz1350	All Blues [jazz1350]	G	major	3.0	4.0	1.0	1959.0	A	3/4	G major	55	46e6bfc3-5f37-3e6e-a2be-1938072b1375	['Miles Davis']	[]	Song	Q2600918	song composed by Miles Davis performed by Miles Davis		https://en.wikipedia.org/wiki/All_Blues	Miles Davis
53	dataset/jazz1350/All By Myself.xml	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	2.0	All By Myself	dataset/jazz1350/All By Myself.xml	1921.0	jazz1350	All By Myself [jazz1350]	C	major	4.0	4.0	0.0	1921.0	ABAC	4/4	C major	56	fc817c65-b8a3-4b59-badd-e80c8f1da09c	['Irving Berlin']	['Irving Berlin']	Song	Q4729937	original song written and composed by Irving Berlin	mc0002373535	https://en.wikipedia.org/wiki/All_by_Myself_(Irving_Berlin_song)	Irving Berlin
54	dataset/jazz1350/All God's Chillun Got Rhythm.xml	Medium Up Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	2.0	All God's Chillun Got Rhythm	dataset/jazz1350/All God's Chillun Got Rhythm.xml	1937.0	jazz1350	All God's Chillun Got Rhythm [jazz1350]	F	major	4.0	4.0	-1.0	1937.0	ABAC	4/4	F major	57	ac95b71c-36cf-4b4f-9cd5-460b3b9b5795	['Bronisław Kaper', 'Walter Jurmann']	['Gus Kahn']	Song	Q4728756	song		https://en.wikipedia.org/wiki/All_God%27s_Chillun_Got_Rhythm	Bronisław Kaper
54	dataset/jazz1350/All God's Chillun Got Rhythm.xml	Medium Up Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	2.0	All God's Chillun Got Rhythm	dataset/jazz1350/All God's Chillun Got Rhythm.xml	1937.0	jazz1350	All God's Chillun Got Rhythm [jazz1350]	F	major	4.0	4.0	-1.0	1937.0	ABAC	4/4	F major	57	ac95b71c-36cf-4b4f-9cd5-460b3b9b5795	['Bronisław Kaper', 'Walter Jurmann']	['Gus Kahn']	Song	Q4728756	song		https://en.wikipedia.org/wiki/All_God%27s_Chillun_Got_Rhythm	Walter Jurmann
55	dataset/jazz1350/All My Tomorrows.xml	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	36.0	3.0	All My Tomorrows	dataset/jazz1350/All My Tomorrows.xml	1959.0	jazz1350	All My Tomorrows [jazz1350]	G	major	4.0	4.0	1.0	1959.0	AABA	4/4	G major	58	3d09aa91-b5b2-46d2-a77a-5a2f165fb1a6	['Jimmy Van Heusen']	['Sammy Cahn']	Song	Q30601569	"original song written and composed by Jimmy Van Heusen, lyrics by Sammy Cahn; from the 1959 film ""A Hole in the Head"""		https://en.wikipedia.org/wiki/All_My_Tomorrows_(song)	Jimmy Van Heusen
56	dataset/jazz1350/All Of A Sudden My Heart Sings.xml	Ballad	{'1': 'A', '17': 'B'}	32.0	2.0	All Of A Sudden My Heart Sings	dataset/jazz1350/All Of A Sudden My Heart Sings.xml	1941.0	jazz1350	All Of A Sudden My Heart Sings [jazz1350]	C	major	4.0	4.0	0.0	1941.0	AB	4/4	C major	59	0ab954ae-cb77-30b1-b44d-b9a4b1bbb96a	['Laurent Henri Herpin']	['Jean Blanvillain']	Song					Laurent Henri Herpin
57	dataset/jazz1350/All Of Me.xml	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	2.0	All Of Me	dataset/jazz1350/All Of Me.xml	1931.0	jazz1350	All Of Me [jazz1350]	C	major	4.0	4.0	0.0	1931.0	ABAC	4/4	C major	60	74df7931-9ee4-355f-a9ad-917e06faa2da	['Gerald Marks', 'Seymour Simons']	[]	Song	Q1818379	original song written and composed by Gerald Marks and Seymour Simons; jazz standard	mc0002485308	https://en.wikipedia.org/wiki/All_of_Me_(jazz_standard)	Gerald Marks
57	dataset/jazz1350/All Of Me.xml	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	2.0	All Of Me	dataset/jazz1350/All Of Me.xml	1931.0	jazz1350	All Of Me [jazz1350]	C	major	4.0	4.0	0.0	1931.0	ABAC	4/4	C major	60	74df7931-9ee4-355f-a9ad-917e06faa2da	['Gerald Marks', 'Seymour Simons']	[]	Song	Q1818379	original song written and composed by Gerald Marks and Seymour Simons; jazz standard	mc0002485308	https://en.wikipedia.org/wiki/All_of_Me_(jazz_standard)	Seymour Simons
58	dataset/jazz1350/All Of You.xml	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	2.0	All Of You	dataset/jazz1350/All Of You.xml	1954.0	jazz1350	All Of You [jazz1350]	Eb	major	4.0	4.0	-3.0	1954.0	ABAC	4/4	Eb major	61	c9a51eb1-c80a-33e9-b015-370654cda985	['Cole Porter']	['Cole Porter']	Song	Q4730061	song by Cole Porter		https://en.wikipedia.org/wiki/All_of_You_(Cole_Porter_song)	Cole Porter
59	dataset/jazz1350/All Or Nothing At All.xml	Medium Up Swing	{'1': 'A', '17': 'A', '33': 'B', '49': 'C'}	64.0	2.0	All Or Nothing At All	dataset/jazz1350/All Or Nothing At All.xml	1939.0	jazz1350	All Or Nothing At All [jazz1350]	A	minor	4.0	4.0	0.0	1939.0	AABC	4/4	A minor	62	d074d059-d8a0-3b2f-8b2a-9138d7166a42	['Arthur Altman', 'Jack Lawrence']	['Jack Lawrence']	Song	Q3612234	original song composed by Arthur Altman, lyrics by Jack Lawrence		https://en.wikipedia.org/wiki/All_or_Nothing_at_All	Arthur Altman
59	dataset/jazz1350/All Or Nothing At All.xml	Medium Up Swing	{'1': 'A', '17': 'A', '33': 'B', '49': 'C'}	64.0	2.0	All Or Nothing At All	dataset/jazz1350/All Or Nothing At All.xml	1939.0	jazz1350	All Or Nothing At All [jazz1350]	A	minor	4.0	4.0	0.0	1939.0	AABC	4/4	A minor	62	d074d059-d8a0-3b2f-8b2a-9138d7166a42	['Arthur Altman', 'Jack Lawrence']	['Jack Lawrence']	Song	Q3612234	original song composed by Arthur Altman, lyrics by Jack Lawrence		https://en.wikipedia.org/wiki/All_or_Nothing_at_All	Jack Lawrence
60	dataset/jazz1350/All The Things You Are.xml	Medium Up Swing	{'1': 'A', '9': 'B', '17': 'C', '25': 'D'}	36.0	2.0	All The Things You Are	dataset/jazz1350/All The Things You Are.xml	1939.0	jazz1350	All The Things You Are [jazz1350]	Ab	major	4.0	4.0	-4.0	1939.0	ABCD	4/4	Ab major	63	6c0ae4fc-2893-363a-a3e9-f04324e0f525	['Jerome Kern']	['Oscar Hammerstein II']	Song	Q1410072	"original show tune composed by Jerome Kern, lyrics by Oscar Hammerstein II; from the 1939 musical ""Very Warm for May"""	mc0002430414	https://en.wikipedia.org/wiki/All_the_Things_You_Are	Jerome Kern
61	dataset/jazz1350/All The Way.xml	Ballad	{'1': 'A', '17': 'B'}	34.0	2.0	All The Way	dataset/jazz1350/All The Way.xml	1957.0	jazz1350	All The Way [jazz1350]	Eb	major	4.0	4.0	-3.0	1957.0	AB	4/4	Eb major	64	bb27e40b-0d44-39ec-bd7d-e1288744a7fc	['Jimmy Van Heusen']	['Sammy Cahn']	Song	Q4730203	"original song composed by Jimmy Van Heusen, lyrics by Sammy Cahn; from the 1957 film by ""The Joker Is Wild"""	mc0002004195	https://en.wikipedia.org/wiki/All_the_Way_(Frank_Sinatra_song)	Jimmy Van Heusen
62	dataset/jazz1350/All Through The Day.xml	Medium Swing	{'1': 'A', '9': 'B', '17': 'C', '25': 'D'}	32.0	2.0	All Through The Day	dataset/jazz1350/All Through The Day.xml	1946.0	jazz1350	All Through The Day [jazz1350]	F	major	4.0	4.0	-1.0	1946.0	ABCD	4/4	F major	65	58813e84-9e50-4cbf-9859-2e2ca199885b	['Jerome Kern', 'Oscar Hammerstein II']	[]	Song					Jerome Kern
62	dataset/jazz1350/All Through The Day.xml	Medium Swing	{'1': 'A', '9': 'B', '17': 'C', '25': 'D'}	32.0	2.0	All Through The Day	dataset/jazz1350/All Through The Day.xml	1946.0	jazz1350	All Through The Day [jazz1350]	F	major	4.0	4.0	-1.0	1946.0	ABCD	4/4	F major	65	58813e84-9e50-4cbf-9859-2e2ca199885b	['Jerome Kern', 'Oscar Hammerstein II']	[]	Song					Oscar Hammerstein II
63	dataset/jazz1350/All Through The Night.xml	Medium Swing	{'1': 'A', '17': 'A', '33': 'B', '49': 'C'}	64.0	2.0	All Through The Night	dataset/jazz1350/All Through The Night.xml	1934.0	jazz1350	All Through The Night [jazz1350]	F	major	4.0	4.0	-1.0	1934.0	AABC	4/4	F major	66	d178093b-c5e5-3d8b-9fae-423f60a7f157	['Cole Porter']	['Cole Porter']	Song	Q4729811	1934 Cole Porter song		https://en.wikipedia.org/wiki/All_Through_the_Night_(Cole_Porter_song)	Cole Porter
64	dataset/jazz1350/All Too Soon.xml	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	All Too Soon	dataset/jazz1350/All Too Soon.xml	1940.0	jazz1350	All Too Soon [jazz1350]	C	major	4.0	4.0	0.0	1940.0	AABA	4/4	C major	67	fdf56a40-c7dc-3fdc-bbea-029192d66f8b	['Duke Ellington']	['Carl Sigman']	Song	Q3369017	single		https://en.wikipedia.org/wiki/All_Too_Soon	Duke Ellington
65	dataset/jazz1350/Almost Like Being In Love.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	36.0	2.0	Almost Like Being In Love	dataset/jazz1350/Almost Like Being In Love.xml	1947.0	jazz1350	Almost Like Being In Love [jazz1350]	Ab	major	4.0	4.0	-4.0	1947.0	AABA	4/4	Ab major	68	6a3dc627-859e-3800-809d-c18c4622031e	['Frederick Loewe']	['Alan Jay Lerner']	Song	Q2649768	"original show tune by Lerner and Loewe; from the 1947 musical ""Brigadoon"""	mc0002480972	https://en.wikipedia.org/wiki/Almost_Like_Being_in_Love	Frederick Loewe
66	dataset/jazz1350/Alone Together.xml	Medium Swing	{'1': 'A', '15': 'A', '29': 'B', '37': 'A'}	44.0	2.0	Alone Together	dataset/jazz1350/Alone Together.xml	1932.0	jazz1350	Alone Together [jazz1350]	D	minor	4.0	4.0	-1.0	1932.0	AABA	4/4	D minor	69	2eeec569-6ada-3f76-8d65-4241b57b56e0	['Arthur Schwartz']	['Howard Dietz']	Song	Q4734404	1932 song by Arthur Schwartz and Howard Dietz		https://en.wikipedia.org/wiki/Alone_Together_(1932_song)	Arthur Schwartz
67	dataset/jazz1350/Alone Too Long.xml	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	3.0	Alone Too Long	dataset/jazz1350/Alone Too Long.xml	1954.0	jazz1350	Alone Too Long [jazz1350]	G	major	4.0	4.0	1.0	1954.0	AABA	4/4	G major	70	ef215ff2-9440-45e7-b800-dfcb4f4deb8c	['Arthur Schwartz']	['Dorothy Fields']	Song					Arthur Schwartz
68	dataset/jazz1350/Along Came Betty.xml	Medium Swing	{'1': 'A', '17': 'B', '25': 'C'}	34.0	2.0	Along Came Betty	dataset/jazz1350/Along Came Betty.xml	1958.0	jazz1350	Along Came Betty [jazz1350]	Ab	major	4.0	4.0	-4.0	1958.0	ABC	4/4	Ab major	71	5e276f16-4474-3c48-9740-8313d259f8c9	['Benny Golson']	[]	Song					Benny Golson
69	dataset/jazz1350/Always And Forever.xml	Ballad	{'1': 'intro', '5': 'A', '13': 'B', '21': 'C'}	30.0	3.0	Always And Forever	dataset/jazz1350/Always And Forever.xml		jazz1350	Always And Forever [jazz1350]	A	minor	4.0	4.0	0.0		introABC	4/4	A minor	72	cd90f5fd-cee6-46f3-ac59-c2d8661a4c5d	['Pat Metheny']	[]	Song					Pat Metheny
70	dataset/jazz1350/Always.xml	Waltz	{'1': 'A', '9': 'B', '17': 'C', '25': 'D'}	32.0	2.0	Always	dataset/jazz1350/Always.xml	1925.0	jazz1350	Always [jazz1350]	F	major	3.0	4.0	-1.0	1925.0	ABCD	3/4	F major	73	f5e3ae10-1453-3cb8-b1bb-724394e7dfe7	['Irving Berlin']	['Irving Berlin']	Song	Q3444686	1925 song by Irving Berlin	mc0002403622	https://en.wikipedia.org/wiki/Always_(Irving_Berlin_song)	Irving Berlin
71	dataset/jazz1350/Am I Blue.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'C'}	32.0	2.0	Am I Blue	dataset/jazz1350/Am I Blue.xml	1929.0	jazz1350	Am I Blue [jazz1350]	F	major	4.0	4.0	-1.0	1929.0	AABC	4/4	F major	74	aa5c0dc3-2964-38b5-a0a4-6393c1e31d53	['Harry Akst']	['Grant Clarke']	Song	Q4738922	original song composed by Harry Akst, lyrics by Grant Clarke; first recorded by Ethel Waters	mc0002468839	https://en.wikipedia.org/wiki/Am_I_Blue%3F	Harry Akst
72	dataset/jazz1350/Among My Souvenirs.xml	Ballad	{'1': 'A', '9': 'A', '18': 'B', '26': 'A'}	34.0	2.0	Among My Souvenirs	dataset/jazz1350/Among My Souvenirs.xml	1927.0	jazz1350	Among My Souvenirs [jazz1350]	Eb	major	4.0	4.0	-3.0	1927.0	AABA	4/4	Eb major	75		[]	[]						Horatio Nicholls
73	dataset/jazz1350/Ana Maria.xml	Even 8ths	{'1': 'A', '19': 'B', '35': 'C'}	50.0	2.0	Ana Maria	dataset/jazz1350/Ana Maria.xml	1974.0	jazz1350	Ana Maria [jazz1350]	G	major	4.0	4.0	1.0	1974.0	ABC	4/4	G major	76	0bba09d8-fcb2-3e00-b9f9-5bb01587b8dd	['Wayne Shorter']	[]	Song					Wayne Shorter
74	dataset/jazz1350/Angel Eyes.xml	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	3.0	Angel Eyes	dataset/jazz1350/Angel Eyes.xml	1946.0	jazz1350	Angel Eyes [jazz1350]	C	minor	4.0	4.0	-3.0	1946.0	AABA	4/4	C minor	79	6c0edf2e-3df6-31c2-855d-eb0cd62e184f	['Matt Dennis']	['Earl Brent']	Song	Q4762141	original song composed by Matt Dennis, lyrics by Earl K. Brent	mc0002416134	https://en.wikipedia.org/wiki/Angel_Eyes_(1946_song)	Matt Dennis
75	dataset/jazz1350/Anthropology.xml	Up Tempo Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Anthropology	dataset/jazz1350/Anthropology.xml	1946.0	jazz1350	Anthropology [jazz1350]	Bb	major	4.0	4.0	-2.0	1946.0	AABA	4/4	Bb major	80	cb5b25d5-b830-314c-8cba-26ea5f87887c	['Charlie Parker', 'Dizzy Gillespie']	[]	Song	Q574394	jazz composition written by Charlie Parker and Dizzie Gillespie		https://en.wikipedia.org/wiki/Anthropology_(composition)	Charlie Parker
75	dataset/jazz1350/Anthropology.xml	Up Tempo Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Anthropology	dataset/jazz1350/Anthropology.xml	1946.0	jazz1350	Anthropology [jazz1350]	Bb	major	4.0	4.0	-2.0	1946.0	AABA	4/4	Bb major	80	cb5b25d5-b830-314c-8cba-26ea5f87887c	['Charlie Parker', 'Dizzy Gillespie']	[]	Song	Q574394	jazz composition written by Charlie Parker and Dizzie Gillespie		https://en.wikipedia.org/wiki/Anthropology_(composition)	Dizzy Gillespie
76	dataset/jazz1350/Anything Goes.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'C'}	32.0	2.0	Anything Goes	dataset/jazz1350/Anything Goes.xml	1934.0	jazz1350	Anything Goes [jazz1350]	C	major	4.0	4.0	0.0	1934.0	AABC	4/4	C major	81	ec1b7f10-36ce-378b-a572-962ccce8d453	['Cole Porter']	['Cole Porter']	Song	Q4778332	"original show tune written and composed by Cole Porter; from the 1934 musical ""Anything Goes"""	mc0002611354	https://en.wikipedia.org/wiki/Anything_Goes_(Cole_Porter_song)	Cole Porter
77	dataset/jazz1350/April In Paris.xml	Medium Swing	{'1': 'A', '9': 'B', '17': 'C', '25': 'D'}	32.0	3.0	April In Paris	dataset/jazz1350/April In Paris.xml	1932.0	jazz1350	April In Paris [jazz1350]	C	major	4.0	4.0	0.0	1932.0	ABCD	4/4	C major	82	2adc274e-85ba-3620-91b8-4d4f5066e485	['Vernon Duke']	['Yip Harburg']	Song	Q4355132	"original show tune composed by Vernon Duke, lyrics by Yip Harburg; from the 1932 musical revue ""Walk a Little Faster"""	mc0002395421	https://en.wikipedia.org/wiki/April_in_Paris_(song)	Vernon Duke
78	dataset/jazz1350/April Joy.xml	Even 8ths	{'1': 'A', '13': 'B'}	28.0	2.0	April Joy	dataset/jazz1350/April Joy.xml	1979.0	jazz1350	April Joy [jazz1350]	F	major	4.0	4.0	-1.0	1979.0	AB	4/4	F major	83	04ebf24c-8ea4-4da0-adab-e5273d0bb1b8	['Pat Metheny']	[]	Song					Pat Metheny
79	dataset/jazz1350/April Skies.xml	Medium Up Swing	{'1': 'A', '17': 'B'}	32.0	2.0	April Skies	dataset/jazz1350/April Skies.xml	1999.0	jazz1350	April Skies [jazz1350]	G	major	4.0	4.0	1.0	1999.0	AB	4/4	G major	84	c2c2f3a6-dff7-4f4e-8db8-0cecdc25ec51	['Buddy Collette']	[]	Song					Buddy Collette
80	dataset/jazz1350/April.xml	Medium Up Swing	{'1': 'A', '17': 'B', '25': 'C', '33': 'A'}	48.0	2.0	April	dataset/jazz1350/April.xml		jazz1350	April [jazz1350]	G	major	4.0	4.0	1.0		ABCA	4/4	G major	85	ac37fbac-9cc1-4ae5-b504-707878e80a48	['Lakki Patey', 'Lennie Tristano']	[]						Lakki Patey
80	dataset/jazz1350/April.xml	Medium Up Swing	{'1': 'A', '17': 'B', '25': 'C', '33': 'A'}	48.0	2.0	April	dataset/jazz1350/April.xml		jazz1350	April [jazz1350]	G	major	4.0	4.0	1.0		ABCA	4/4	G major	85	ac37fbac-9cc1-4ae5-b504-707878e80a48	['Lakki Patey', 'Lennie Tristano']	[]						Lennie Tristano
81	dataset/jazz1350/Aren't You Glad You're You.xml	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Aren't You Glad You're You	dataset/jazz1350/Aren't You Glad You're You.xml	1945.0	jazz1350	Aren't You Glad You're You [jazz1350]	F	major	4.0	4.0	-1.0	1945.0	AB	4/4	F major	86	66898320-7458-4d42-9e23-bab8e003e50d	['Jimmy Van Heusen']	['Johnny Burke']	Song	Q15856674	song performed by Nat King Cole		https://en.wikipedia.org/wiki/Aren%27t_You_Glad_You%27re_You%3F	Jimmy Van Heusen
82	dataset/jazz1350/Arise, Her Eyes.xml	Medium Swing	{'1': 'A'}	24.0	1.0	Arise, Her Eyes	dataset/jazz1350/Arise, Her Eyes.xml	1969.0	jazz1350	Arise, Her Eyes [jazz1350]	C	major	3.0	4.0	0.0	1969.0	A	3/4	C major	87	a0f9648d-8a6a-46ee-9ad1-a5ed8fd8593f	['Steve Swallow']	[]	Song					Steve Swallow
83	dataset/jazz1350/Armando's Rhumba.xml	Latin	{'1': 'A', '9': 'B'}	20.0	1.0	Armando's Rhumba	dataset/jazz1350/Armando's Rhumba.xml		jazz1350	Armando's Rhumba [jazz1350]	C	minor	4.0	4.0	-3.0		AB	4/4	C minor	88	0939e587-d2ad-3a5f-b912-a4964cc0bf02	['Chick Corea']	[]						Chick Corea
84	dataset/jazz1350/As Long As I Live.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	3.0	As Long As I Live	dataset/jazz1350/As Long As I Live.xml	1934.0	jazz1350	As Long As I Live [jazz1350]	F	major	4.0	4.0	-1.0	1934.0	AABA	4/4	F major	89	e531b5ed-23cc-4e95-bced-8137bd2f5901	['Harold Arlen']	['Ted Koehler']	Song	Q4802923	song written by Harold Arlen and Ted Koehler; performed by Lena Horne and others		https://en.wikipedia.org/wiki/As_Long_as_I_Live_(Harold_Arlen_and_Ted_Koehler_song)	Harold Arlen
85	dataset/jazz1350/As Time Goes By.xml	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	3.0	As Time Goes By	dataset/jazz1350/As Time Goes By.xml	1931.0	jazz1350	As Time Goes By [jazz1350]	Eb	major	4.0	4.0	-3.0	1931.0	AABA	4/4	Eb major	90	0675ec94-29a8-3ea6-a3a3-9c3675a3449e	['Herman Hupfeld']	['Herman Hupfeld']	Song	Q719975	"original show tune written and composed by Herman Hupfeld; from the 1931 musical ""Everybody's Welcome"""	mc0002355438	https://en.wikipedia.org/wiki/As_Time_Goes_By_(song)	Herman Hupfeld
86	dataset/jazz1350/Ask Me Now.xml	Ballad	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	4.0	Ask Me Now	dataset/jazz1350/Ask Me Now.xml	1978.0	jazz1350	Ask Me Now [jazz1350]	C#	major	4.0	4.0	-5.0	1978.0	AABA	4/4	C# major	91	46944964-7458-3a35-acdd-f60732ce3c13	['Thelonious Monk']	[]	Song	Q4807077	song		https://en.wikipedia.org/wiki/Ask_Me_Now	Thelonious Monk
87	dataset/jazz1350/At Last.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	At Last	dataset/jazz1350/At Last.xml	1941.0	jazz1350	At Last [jazz1350]	C	major	4.0	4.0	0.0	1941.0	AABA	4/4	C major	92	a309b2c0-bb43-31c5-9cd9-53d38b6361c0	['Harry Warren', 'Mack Gordon']	[]	Song	Q752942	"original film song composed by Harry Warren, lyrics by Mack Gordon; from the 1942 film ""Orchestra Wives"""	mc0002429515	https://en.wikipedia.org/wiki/At_Last	Harry Warren
